ID,ten,quoc_gia,kinh_do,vi_do,thoi_gian,nhiet_do,do_am,ap_suat,huong_gio,toc_do_gio
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:20:59 2022,11.92,87,1020,30,8.75
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:21:00 2022,29.06,74,1009,20,2.57
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:21:09 2022,11.92,87,1020,30,8.75
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:21:10 2022,29.06,74,1009,20,2.57
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:21:19 2022,33.17,62,1006,200,5.14
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:21:20 2022,31.99,62,1008,0,1.03
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:21:29 2022,7.97,92,1021,220,2.06
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:21:30 2022,30.0,49,1008,152,3.89
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:21:39 2022,33.17,62,1006,200,5.14
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:21:40 2022,30.0,49,1008,152,3.89
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:21:49 2022,13.51,47,1018,90,5.66
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:21:50 2022,29.06,74,1009,20,2.57
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:21:59 2022,11.92,87,1020,30,8.75
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:22:00 2022,29.06,74,1009,20,2.57
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:22:09 2022,13.51,47,1018,90,5.66
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:22:10 2022,29.06,74,1009,20,2.57
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:22:19 2022,33.17,62,1006,200,5.14
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:22:20 2022,28.95,65,1009,150,4.12
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:22:29 2022,11.92,87,1020,30,8.75
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:22:30 2022,31.99,62,1008,0,1.03
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:22:39 2022,13.51,47,1018,90,5.66
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:22:40 2022,29.06,74,1009,20,2.57
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:22:49 2022,13.51,47,1018,90,5.66
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:22:50 2022,31.99,62,1008,0,1.03
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:22:59 2022,7.97,92,1021,220,2.06
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:23:00 2022,31.99,62,1008,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:23:09 2022,33.17,62,1006,200,5.14
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:23:10 2022,30.0,49,1008,152,3.89
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:23:19 2022,11.92,87,1020,30,8.75
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:23:20 2022,30.0,49,1008,152,3.89
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:23:29 2022,11.92,87,1020,30,8.75
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:23:30 2022,29.06,74,1009,20,2.57
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:23:39 2022,33.17,62,1006,200,5.14
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:23:40 2022,28.95,65,1009,150,4.12
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:23:49 2022,33.17,62,1006,200,5.14
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:23:50 2022,30.0,49,1008,152,3.89
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:23:59 2022,11.92,87,1020,30,8.75
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:24:00 2022,29.06,74,1009,20,2.57
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:24:09 2022,33.17,62,1006,200,5.14
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:24:11 2022,31.99,62,1008,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:24:19 2022,33.17,62,1006,200,5.14
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:24:20 2022,31.99,62,1008,0,1.03
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:24:29 2022,11.92,87,1020,30,8.75
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:24:30 2022,31.99,62,1008,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:24:39 2022,33.17,62,1006,200,5.14
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:24:40 2022,28.95,65,1009,150,4.12
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:24:49 2022,33.17,62,1006,200,5.14
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:24:50 2022,31.99,62,1008,0,1.03
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:24:59 2022,11.92,87,1020,30,8.75
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:25:00 2022,31.99,62,1008,0,1.03
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:25:09 2022,11.92,87,1020,30,8.75
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:25:10 2022,30.0,49,1008,152,3.89
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:25:19 2022,33.17,62,1006,200,5.14
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:25:20 2022,29.06,74,1009,20,2.57
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:25:29 2022,33.17,62,1006,200,5.14
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:25:30 2022,31.99,62,1008,0,1.03
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:25:39 2022,11.92,87,1020,30,8.75
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:25:40 2022,29.06,74,1009,20,2.57
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:25:49 2022,7.94,92,1021,220,2.06
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:25:50 2022,30.0,49,1008,152,3.89
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:25:59 2022,7.94,92,1021,220,2.06
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:26:00 2022,31.99,62,1008,0,1.03
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:26:09 2022,7.94,92,1021,220,2.06
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:26:10 2022,28.95,65,1009,150,4.12
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:26:19 2022,7.94,92,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:26:20 2022,29.06,74,1009,20,2.57
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:26:29 2022,11.92,87,1020,30,8.75
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:26:30 2022,29.06,74,1009,20,2.57
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:26:39 2022,33.17,62,1006,200,5.14
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:26:40 2022,29.06,74,1009,20,2.57
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:26:49 2022,13.51,47,1018,90,5.66
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:26:50 2022,29.06,74,1009,20,2.57
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:26:59 2022,11.92,87,1020,30,8.75
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:27:00 2022,30.0,49,1008,152,3.89
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:27:09 2022,13.51,47,1018,90,5.66
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:27:10 2022,29.06,74,1009,20,2.57
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:27:19 2022,7.94,92,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:27:20 2022,29.06,74,1009,20,2.57
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:27:29 2022,11.92,87,1020,30,8.75
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:27:30 2022,28.95,65,1009,150,4.12
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:27:39 2022,33.17,62,1006,200,5.14
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:27:40 2022,31.99,62,1008,0,1.03
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:27:49 2022,11.92,87,1020,30,8.75
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:27:50 2022,31.99,62,1008,0,1.03
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:27:59 2022,11.92,87,1020,30,8.75
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:28:00 2022,29.06,74,1009,20,2.57
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:28:09 2022,11.92,87,1020,30,8.75
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:28:10 2022,29.06,74,1009,20,2.57
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:28:19 2022,12.05,87,1020,30,8.75
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:28:20 2022,31.99,62,1008,0,1.03
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:28:29 2022,12.05,87,1020,30,8.75
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:28:30 2022,31.99,62,1008,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:28:39 2022,33.17,62,1006,200,5.14
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:28:40 2022,28.95,65,1009,150,4.12
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:28:49 2022,33.17,62,1006,200,5.14
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:28:50 2022,30.0,49,1008,152,3.89
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:28:59 2022,13.51,47,1018,90,5.66
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:29:00 2022,28.95,65,1009,150,4.12
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:29:09 2022,7.94,92,1021,220,2.06
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:29:10 2022,31.99,62,1008,0,1.03
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:29:19 2022,12.05,87,1020,30,8.75
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:29:20 2022,28.95,65,1009,150,4.12
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:29:29 2022,12.05,87,1020,30,8.75
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:29:30 2022,29.06,74,1009,20,2.57
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:29:39 2022,13.51,47,1018,90,5.66
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:29:40 2022,28.95,65,1009,150,4.12
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:29:49 2022,13.51,47,1018,90,5.66
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:29:50 2022,30.0,49,1008,152,3.89
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:29:59 2022,13.51,47,1018,90,5.66
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:30:00 2022,28.95,65,1009,150,4.12
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:30:09 2022,7.94,92,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:30:10 2022,29.06,74,1009,20,2.57
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:30:19 2022,7.94,92,1021,220,2.06
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:30:20 2022,30.0,49,1008,152,3.89
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:30:30 2022,33.17,62,1006,200,5.14
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:30:32 2022,28.95,65,1009,150,4.12
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:30:39 2022,33.17,62,1006,200,5.14
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:30:40 2022,29.06,74,1009,20,2.57
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:30:49 2022,7.94,92,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:30:50 2022,29.06,74,1009,20,2.57
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:30:59 2022,12.05,87,1020,30,8.75
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:31:00 2022,28.95,65,1009,150,4.12
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:31:09 2022,7.94,92,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:31:10 2022,29.06,74,1009,20,2.57
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:31:19 2022,7.94,92,1021,220,2.06
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:31:22 2022,28.95,65,1009,150,4.12
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:31:29 2022,13.21,52,1018,90,5.66
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:31:30 2022,31.99,62,1008,0,1.03
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:31:39 2022,7.94,92,1021,220,2.06
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:31:40 2022,30.0,49,1008,152,3.89
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:31:49 2022,13.21,52,1018,90,5.66
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:31:50 2022,31.99,62,1008,0,1.03
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:31:59 2022,7.94,92,1021,220,2.06
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:32:00 2022,30.0,49,1008,152,3.89
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:32:09 2022,13.21,52,1018,90,5.66
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:32:10 2022,29.06,74,1009,20,2.57
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:32:19 2022,12.05,87,1020,30,8.75
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:32:20 2022,30.0,49,1008,152,3.89
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:32:29 2022,7.94,92,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:32:30 2022,29.06,74,1009,20,2.57
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:32:39 2022,13.21,52,1018,90,5.66
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:32:40 2022,28.95,65,1009,150,4.12
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:32:49 2022,7.94,92,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:32:50 2022,29.06,74,1009,20,2.57
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:32:59 2022,12.05,87,1020,30,8.75
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:33:00 2022,28.95,65,1009,150,4.12
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:33:09 2022,33.17,62,1006,200,5.14
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:33:10 2022,30.0,49,1008,152,3.89
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:33:19 2022,12.05,87,1020,30,8.75
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:33:20 2022,31.99,62,1008,0,1.03
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:33:29 2022,13.21,52,1018,90,5.66
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:33:30 2022,31.99,62,1008,0,1.03
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:33:39 2022,12.05,87,1020,30,8.75
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:33:40 2022,28.95,65,1009,150,4.12
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:33:49 2022,7.94,92,1021,220,2.06
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:33:50 2022,31.99,62,1008,0,1.03
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:33:59 2022,13.21,52,1018,90,5.66
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:34:00 2022,31.99,62,1008,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:34:09 2022,33.17,62,1006,200,5.14
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:34:10 2022,29.06,74,1009,20,2.57
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:34:19 2022,7.94,92,1021,220,2.06
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:34:20 2022,30.0,49,1008,152,3.89
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:34:29 2022,12.05,87,1020,30,8.75
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:34:30 2022,30.0,49,1008,152,3.89
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:34:39 2022,7.94,92,1021,220,2.06
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:34:40 2022,31.99,62,1008,0,1.03
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:34:49 2022,12.05,87,1020,30,8.75
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:34:50 2022,28.95,65,1009,150,4.12
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:34:59 2022,33.17,62,1006,200,5.14
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:35:00 2022,29.06,74,1009,20,2.57
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:35:09 2022,12.05,87,1020,30,8.75
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:35:10 2022,28.95,65,1009,150,4.12
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:35:19 2022,13.21,52,1018,90,5.66
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:35:20 2022,30.0,49,1008,152,3.89
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:35:29 2022,33.17,62,1006,200,5.14
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:35:30 2022,30.0,49,1008,152,3.89
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:35:39 2022,33.17,62,1006,200,5.14
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:35:41 2022,28.95,65,1009,150,4.12
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:35:49 2022,12.05,87,1020,30,8.75
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:35:50 2022,28.95,65,1009,150,4.12
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:35:59 2022,13.21,52,1018,90,5.66
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:36:00 2022,29.06,74,1009,20,2.57
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:36:09 2022,33.17,62,1006,200,5.14
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:36:10 2022,29.06,74,1009,20,2.57
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:36:19 2022,33.17,62,1006,200,5.14
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:36:20 2022,29.06,74,1009,20,2.57
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:36:29 2022,12.05,87,1020,30,8.75
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:36:30 2022,28.95,65,1009,150,4.12
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:36:40 2022,7.76,92,1021,220,2.06
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:36:40 2022,31.99,62,1008,0,1.03
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:36:49 2022,12.05,87,1020,30,8.75
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:36:50 2022,31.99,62,1008,0,1.03
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:36:59 2022,7.76,92,1021,220,2.06
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:37:00 2022,28.95,65,1009,150,4.12
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:37:09 2022,13.21,52,1018,90,5.66
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:37:10 2022,29.06,74,1009,20,2.57
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:37:19 2022,7.76,92,1021,220,2.06
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:37:20 2022,28.95,65,1009,150,4.12
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:37:29 2022,13.21,52,1018,90,5.66
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:37:30 2022,30.0,49,1008,152,3.89
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:37:39 2022,7.76,92,1021,220,2.06
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:37:40 2022,30.0,49,1008,152,3.89
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:37:49 2022,13.21,52,1018,90,5.66
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:37:50 2022,28.95,65,1009,150,4.12
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:37:59 2022,12.05,87,1020,30,8.75
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:38:00 2022,28.95,65,1009,150,4.12
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:38:09 2022,13.21,52,1018,90,5.66
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:38:10 2022,28.95,65,1009,150,4.12
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:38:19 2022,7.76,92,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:38:20 2022,29.06,74,1009,20,2.57
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:38:29 2022,33.17,62,1006,200,5.14
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:38:30 2022,30.0,49,1008,152,3.89
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:38:39 2022,11.93,87,1020,30,8.75
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:38:40 2022,29.06,74,1009,20,2.57
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:38:49 2022,33.17,62,1006,200,5.14
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:38:50 2022,30.0,49,1008,152,3.89
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:39:00 2022,33.17,62,1006,200,5.14
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:39:00 2022,30.0,49,1008,152,3.89
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:39:09 2022,13.21,52,1018,90,5.66
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:39:10 2022,29.06,74,1009,20,2.57
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:39:19 2022,7.76,92,1021,220,2.06
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:39:20 2022,31.99,62,1008,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:39:29 2022,33.17,62,1006,200,5.14
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:39:30 2022,28.95,65,1009,150,4.12
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:39:39 2022,33.17,62,1006,200,5.14
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:39:40 2022,30.0,49,1008,152,3.89
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:39:49 2022,33.17,62,1006,200,5.14
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:39:50 2022,28.95,65,1009,150,4.12
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:39:59 2022,7.76,92,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:40:00 2022,29.06,74,1009,20,2.57
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:40:09 2022,7.76,92,1021,220,2.06
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:40:10 2022,28.95,65,1009,150,4.12
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:40:19 2022,7.76,92,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:40:20 2022,29.06,74,1009,20,2.57
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:40:29 2022,7.76,92,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:40:30 2022,29.06,74,1009,20,2.57
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:40:40 2022,13.21,52,1018,90,5.66
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:40:40 2022,31.99,62,1008,0,1.03
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:40:50 2022,11.93,87,1020,30,8.75
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:40:50 2022,31.99,62,1008,0,1.03
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:40:59 2022,13.21,52,1018,90,5.66
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:41:00 2022,29.06,74,1009,20,2.57
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:41:10 2022,11.93,87,1020,30,8.75
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:41:10 2022,29.06,74,1009,20,2.57
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:41:20 2022,11.93,87,1020,30,8.75
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:41:20 2022,29.06,74,1009,20,2.57
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:41:30 2022,11.93,87,1020,30,8.75
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:41:30 2022,29.06,74,1009,20,2.57
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:41:40 2022,13.21,52,1018,90,5.66
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:41:40 2022,28.95,65,1009,150,4.12
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:41:50 2022,11.93,87,1020,30,8.75
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:41:50 2022,31.99,62,1008,0,1.03
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:42:00 2022,7.76,92,1021,220,2.06
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:42:00 2022,28.95,65,1009,150,4.12
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:42:10 2022,11.93,87,1020,30,8.75
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:42:10 2022,30.0,47,1007,162,4.13
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:42:20 2022,13.21,52,1018,90,5.66
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:42:20 2022,30.0,47,1007,162,4.13
